,IPC_Serial_No,Sell_Date,Sell_Price,Country,Sale_Price_EUR
7061,CI3922002748,2022-10-24,281.16,BR,281.16
7062,CI3922002751,2022-10-24,281.16,BR,281.16
7063,CI3922003336,2022-10-24,281.16,BR,281.16
7064,CI3922003337,2022-10-24,281.16,BR,281.16
7065,CI3822000764,2022-10-24,281.16,BR,281.16
7066,CI3822000770,2022-10-24,281.16,BR,281.16
7067,CI3822000771,2022-10-24,281.16,BR,281.16
7068,CI3822000772,2022-10-24,281.16,BR,281.16
7069,CI3822000777,2022-10-24,281.16,BR,281.16
7070,CI3922002812,2022-10-24,217.02,CL,217.02
7071,CI3722997340,2022-10-24,281.16,BR,281.16
7072,CI3722997355,2022-10-24,281.16,BR,281.16
7073,CI3922002839,2022-10-24,281.16,BR,281.16
7074,CI3722997412,2022-10-24,217.02,CL,217.02
7075,CI3722997413,2022-10-24,217.02,CL,217.02
7076,CI3722997414,2022-10-24,217.02,CL,217.02
7077,202210135075,2022-10-24,5886.0,NO,566.3972286374134
7078,CI3922002803,2022-10-24,239.34,MX,242.96010557303828
7079,CI3922003550,2022-10-24,239.34,MX,242.96010557303828
7080,E223512097,2022-10-24,600.0,DE,600.0
7081,E223512189,2022-10-24,600.0,DE,600.0
7082,E223512258,2022-10-24,600.0,DE,600.0
7083,E223512315,2022-10-24,600.0,DE,600.0
7084,202210185031,2022-10-24,959.4,CL,959.4
7085,E222407712,2022-10-24,622.86,NL,622.86
7086,E222407705,2022-10-24,622.86,NL,622.86
7087,E222407708,2022-10-24,622.86,NL,622.86
7088,E222407709,2022-10-24,622.86,NL,622.86
7089,E222407711,2022-10-24,622.86,NL,622.86
7090,E222407713,2022-10-24,622.86,NL,622.86
7091,E222407714,2022-10-24,622.86,NL,622.86
7092,E222407715,2022-10-24,622.86,NL,622.86
7093,E222407716,2022-10-24,622.86,NL,622.86
7094,E222407719,2022-10-24,622.86,NL,622.86
7095,E222407720,2022-10-24,622.86,NL,622.86
7096,E222407722,2022-10-24,622.86,NL,622.86
7097,E222407723,2022-10-24,622.86,NL,622.86
7098,E222407724,2022-10-24,622.86,NL,622.86
7099,E222407725,2022-10-24,622.86,NL,622.86
7100,E222407726,2022-10-24,622.86,NL,622.86
7101,E222407727,2022-10-24,622.86,NL,622.86
7102,E222407729,2022-10-24,622.86,NL,622.86
7103,E222407730,2022-10-24,622.86,NL,622.86
7104,E222407732,2022-10-24,622.86,NL,622.86
7105,E222407733,2022-10-24,622.86,NL,622.86
7106,E222407734,2022-10-24,622.86,NL,622.86
7107,E222407735,2022-10-24,622.86,NL,622.86
7108,E222407740,2022-10-24,622.86,NL,622.86
7109,E222407741,2022-10-24,622.86,NL,622.86
7110,E222407742,2022-10-24,622.86,NL,622.86
7111,E222407744,2022-10-24,622.86,NL,622.86
7112,E222407750,2022-10-24,622.86,NL,622.86
7113,E222407752,2022-10-24,622.86,NL,622.86
7114,E222407754,2022-10-24,622.86,NL,622.86
7115,E222407756,2022-10-24,622.86,NL,622.86
7116,E222407757,2022-10-24,622.86,NL,622.86
7117,E222407758,2022-10-24,622.86,NL,622.86
7118,E222407759,2022-10-24,622.86,NL,622.86
7119,E222407776,2022-10-24,622.86,NL,622.86
7120,E222407777,2022-10-24,622.86,NL,622.86
7121,E222407778,2022-10-24,622.86,NL,622.86
7122,E222407781,2022-10-24,622.86,NL,622.86
7123,E222407782,2022-10-24,622.86,NL,622.86
7124,202210185012,2022-10-24,1449.91,DE,1449.91
7125,202210185009,2022-10-24,1449.91,DE,1449.91
7126,202210185010,2022-10-24,1449.91,DE,1449.91
7127,202210185011,2022-10-24,1449.91,DE,1449.91
7128,202210185016,2022-10-24,1449.91,DE,1449.91
7129,202210185013,2022-10-24,1449.91,DE,1449.91
7130,202210185014,2022-10-24,1449.91,DE,1449.91
7131,202210185015,2022-10-24,1449.91,DE,1449.91
7132,202210185017,2022-10-24,1449.91,DE,1449.91
7133,202210185018,2022-10-24,1449.91,DE,1449.91
7134,202210185019,2022-10-24,1449.91,DE,1449.91
7135,E223411353,2022-10-25,537.49,IT,537.49
7136,CI1122856172,2022-10-25,165.43,BR,165.43
7137,CI1122856175,2022-10-25,165.43,BR,165.43
7138,E222107326,2022-10-25,8890.6,NO,855.6058127225484
7139,202209285039,2022-10-25,384.55,NL,384.55
7140,E222107317,2022-10-25,751.46,BE,751.46
7141,CI1122860138,2022-10-25,340.45,BE,340.45
7142,CI1122860139,2022-10-25,340.45,BE,340.45
7143,E222107336,2022-10-25,831.6,CH,831.6
7144,E221906534,2022-10-25,511.71,DE,511.71
7145,E221906341,2022-10-25,511.71,DE,511.71
7146,E221906463,2022-10-25,511.71,DE,511.71
7147,E221906605,2022-10-25,511.71,DE,511.71
7148,E223411321,2022-10-25,511.71,DE,511.71
7149,E223411322,2022-10-25,511.71,DE,511.71
7150,E223411372,2022-10-25,511.71,DE,511.71
7151,E223411396,2022-10-25,511.71,DE,511.71
7152,E223411418,2022-10-25,511.71,DE,511.71
7153,E223411482,2022-10-25,511.71,DE,511.71
7154,E223411585,2022-10-25,511.71,DE,511.71
7155,E223411589,2022-10-25,511.71,DE,511.71
7156,E223411601,2022-10-25,511.71,DE,511.71
7157,E223411606,2022-10-25,511.71,DE,511.71
7158,E223411629,2022-10-25,511.71,DE,511.71
7159,E223411640,2022-10-25,511.71,DE,511.71
7160,E223411659,2022-10-25,511.71,DE,511.71
7161,E223411681,2022-10-25,511.71,DE,511.71
7162,E223411696,2022-10-25,511.71,DE,511.71
7163,E223411699,2022-10-25,511.71,DE,511.71
7164,E223411700,2022-10-25,511.71,DE,511.71
7165,E221906374,2022-10-26,635.27,DE,635.27
7166,E221906403,2022-10-26,635.27,DE,635.27
7167,E221906537,2022-10-26,635.27,DE,635.27
7168,CI1122856230,2022-10-26,157.67,TH,157.67
7169,E222407728,2022-10-26,744.58,TH,744.58
7170,CI1122856219,2022-10-26,157.67,TH,157.67
7171,CI1122856221,2022-10-26,157.67,TH,157.67
7172,CI1122856224,2022-10-26,157.67,TH,157.67
7173,CI1122856225,2022-10-26,157.67,TH,157.67
7174,CI1122856226,2022-10-26,157.67,TH,157.67
7175,CI1122856227,2022-10-26,157.67,TH,157.67
7176,CI1122856229,2022-10-26,157.67,TH,157.67
7177,CI1122856231,2022-10-26,157.67,TH,157.67
7178,CI1122856232,2022-10-26,157.67,TH,157.67
7179,E221504565,2022-10-26,862.6,CN,862.6
7180,E222107335,2022-10-26,862.6,CN,862.6
7181,E222107338,2022-10-26,862.6,CN,862.6
7182,E222107339,2022-10-26,862.6,CN,862.6
7183,E222107340,2022-10-26,862.6,CN,862.6
7184,E222107342,2022-10-26,862.6,CN,862.6
7185,E222107343,2022-10-26,862.6,CN,862.6
7186,E222107344,2022-10-26,862.6,CN,862.6
7187,E222107348,2022-10-26,862.6,CN,862.6
7188,E222107351,2022-10-26,862.6,CN,862.6
7189,E222107352,2022-10-26,862.6,CN,862.6
7190,E222107354,2022-10-26,862.6,CN,862.6
7191,202210145059,2022-10-27,1250.0,DE,1250.0
7192,202210145060,2022-10-27,1250.0,DE,1250.0
7193,202210145062,2022-10-27,1250.0,DE,1250.0
7194,CI1122856269,2022-10-26,123.48,SE,123.48
7195,202210135021,2022-10-27,1250.0,PL,1250.0
7196,202210135022,2022-10-27,1250.0,PL,1250.0
7197,202210135023,2022-10-27,1250.0,PL,1250.0
7198,202210135024,2022-10-27,1250.0,PL,1250.0
7199,CI3922002271,2022-10-27,235.21,IT,235.21
7200,CI2422919802,2022-10-27,235.21,IT,235.21
7201,CI3922005324,2022-10-27,243.03,BE,243.03
7202,CI3922002232,2022-10-27,263.82,FR,263.82
7203,CI3922002233,2022-10-27,263.82,FR,263.82
7204,CI3922002234,2022-10-27,263.82,FR,263.82
7205,CI3922002235,2022-10-27,263.82,FR,263.82
7206,CI3922002236,2022-10-27,263.82,FR,263.82
7207,CI3922002238,2022-10-27,263.82,FR,263.82
7208,CI3922002239,2022-10-27,263.82,FR,263.82
7209,CI3922002240,2022-10-27,263.82,FR,263.82
7210,CI3922002241,2022-10-27,263.82,FR,263.82
7211,CI3922002242,2022-10-27,263.82,FR,263.82
7212,CI3922002243,2022-10-27,263.82,FR,263.82
7213,CI3922002252,2022-10-27,263.82,FR,263.82
7214,CI3922002253,2022-10-27,263.82,FR,263.82
7215,CI3922002254,2022-10-27,263.82,FR,263.82
7216,CI3922002260,2022-10-27,263.82,FR,263.82
7217,CI3922002261,2022-10-27,263.82,FR,263.82
7218,CI3922002263,2022-10-27,263.82,FR,263.82
7219,CI3922002264,2022-10-27,263.82,FR,263.82
7220,CI3922002314,2022-10-27,263.82,FR,263.82
7221,CI3922002305,2022-10-27,219.94,AT,219.94
7222,CI3922002306,2022-10-27,219.94,AT,219.94
7223,CI3922002390,2022-10-27,219.94,AT,219.94
7224,CI3922002391,2022-10-27,219.94,AT,219.94
7225,CI3922002392,2022-10-27,219.94,AT,219.94
7226,CI3922002395,2022-10-27,219.94,AT,219.94
7227,E221906308,2022-10-27,460.38,NL,460.38
7228,E221906545,2022-10-27,460.38,NL,460.38
7229,CI3922002316,2022-10-28,458.15,DE,458.15
7230,CI3922002317,2022-10-28,458.15,DE,458.15
7231,CI3922002362,2022-10-28,458.15,DE,458.15
7232,CI3922002363,2022-10-28,458.15,DE,458.15
7233,CI3922005316,2022-10-28,374.85,DE,374.85
7234,CI3922005317,2022-10-28,374.85,DE,374.85
7235,CI3922005318,2022-10-28,374.85,DE,374.85
7236,CI3922005319,2022-10-28,374.85,DE,374.85
7237,CI3922005320,2022-10-28,374.85,DE,374.85
7238,CI3922005321,2022-10-28,374.85,DE,374.85
7239,CI3922002311,2022-10-28,414.53,DE,414.53
7240,CI3922002361,2022-10-28,339.03,DE,339.03
7241,CI3922002357,2022-10-28,339.03,DE,339.03
7242,CI3922002358,2022-10-28,339.03,DE,339.03
7243,CI3922002359,2022-10-28,339.03,DE,339.03
7244,CI3922002360,2022-10-28,339.03,DE,339.03
7245,CI3922002364,2022-10-28,339.03,DE,339.03
7246,CI3922002365,2022-10-28,339.03,DE,339.03
7247,CI3922002366,2022-10-28,339.03,DE,339.03
7248,CI3922002367,2022-10-28,339.03,DE,339.03
7249,CI3922002368,2022-10-28,339.03,DE,339.03
7250,E221906416,2022-10-28,557.23,RO,557.23
7251,E223512163,2022-10-28,559.67,NL,559.67
7252,E223512135,2022-10-28,559.67,NL,559.67
7253,E223512291,2022-10-28,559.67,NL,559.67
7254,CI5121758977,2022-10-31,158.4,CH,158.4
7255,CI5021758026,2022-10-31,158.4,CH,158.4
7256,CI5021758027,2022-10-31,158.4,CH,158.4
7257,CI5021758028,2022-10-31,158.4,CH,158.4
7258,CI5021758030,2022-10-31,158.4,CH,158.4
7259,CI5121758976,2022-10-31,158.4,CH,158.4
7260,CI5121758978,2022-10-31,158.4,CH,158.4
7261,CI5121758980,2022-10-31,158.4,CH,158.4
7262,CI5121758981,2022-10-31,158.4,CH,158.4
7263,CI5121758982,2022-10-31,158.4,CH,158.4
7264,CI5121758983,2022-10-31,158.4,CH,158.4
7265,CI5121758984,2022-10-31,158.4,CH,158.4
7266,E222107328,2022-10-31,1428.32,DE,1428.32
7267,E222107356,2022-10-31,1428.32,DE,1428.32
7268,E223512133,2022-10-29,559.67,NL,559.67
7269,CI1122856318,2022-11-02,125.71,CZ,125.71
7270,CI1122856168,2022-11-02,125.71,CZ,125.71
7271,CI1122856170,2022-11-02,125.71,CZ,125.71
7272,CI1122856171,2022-11-02,125.71,CZ,125.71
7273,CI1122856289,2022-11-02,125.71,CZ,125.71
7274,E223512274,2022-11-02,559.67,NL,559.67
7275,E223511989,2022-11-02,559.67,NL,559.67
7276,E223512180,2022-11-02,559.67,NL,559.67
7277,CI3722997393,2022-11-02,229.91,GB,267.0267131242741
7278,CI3722997360,2022-11-02,237.8,IE,237.8
7279,CI2922933550,2022-11-02,212.55,UA,212.55
7280,CI3722997337,2022-11-02,212.55,UA,212.55
7281,CI3722997359,2022-11-02,212.55,UA,212.55
7282,CI3722997353,2022-11-02,237.8,IE,237.8
7283,CI3722997354,2022-11-02,237.8,IE,237.8
7284,CI3722997389,2022-11-02,223.05,AT,223.05
7285,CI3722997390,2022-11-02,223.05,AT,223.05
7286,CI3722997398,2022-11-02,289.43,IE,289.43
7287,E223110396,2022-11-02,523.96,SE,523.96
7288,202210125009,2022-11-02,500.79,AE,505.4400484457005
7289,202210125002,2022-11-02,500.79,AE,505.4400484457005
7290,202210125003,2022-11-02,500.79,AE,505.4400484457005
7291,202210125004,2022-11-02,500.79,AE,505.4400484457005
7292,202210125005,2022-11-02,500.79,AE,505.4400484457005
7293,202210125011,2022-11-02,500.79,AE,505.4400484457005
7294,202210125012,2022-11-02,500.79,AE,505.4400484457005
7295,202210125013,2022-11-02,500.79,AE,505.4400484457005
7296,202210125019,2022-11-02,500.79,AE,505.4400484457005
7297,202210125020,2022-11-02,500.79,AE,505.4400484457005
7298,202210135029,2022-11-02,500.79,AE,505.4400484457005
7299,202210135030,2022-11-02,500.79,AE,505.4400484457005
7300,202210135031,2022-11-02,500.79,AE,505.4400484457005
7301,202210135032,2022-11-02,500.79,AE,505.4400484457005
7302,202210135033,2022-11-02,500.79,AE,505.4400484457005
7303,202210135034,2022-11-02,500.79,AE,505.4400484457005
7304,202210135035,2022-11-02,500.79,AE,505.4400484457005
7305,202210135036,2022-11-02,500.79,AE,505.4400484457005
7306,202210135037,2022-11-02,500.79,AE,505.4400484457005
7307,202210135038,2022-11-02,500.79,AE,505.4400484457005
7308,202210135039,2022-11-02,500.79,AE,505.4400484457005
7309,202210135044,2022-11-02,500.79,AE,505.4400484457005
7310,202210135045,2022-11-02,500.79,AE,505.4400484457005
7311,202210135046,2022-11-02,500.79,AE,505.4400484457005
7312,202210135047,2022-11-02,500.79,AE,505.4400484457005
7313,202210145002,2022-11-02,500.79,AE,505.4400484457005
7314,202210145006,2022-11-02,500.79,AE,505.4400484457005
7315,202210145003,2022-11-02,500.79,AE,505.4400484457005
7316,202210145004,2022-11-02,500.79,AE,505.4400484457005
7317,202210145005,2022-11-02,500.79,AE,505.4400484457005
7318,202210145007,2022-11-02,500.79,AE,505.4400484457005
7319,202210145008,2022-11-02,500.79,AE,505.4400484457005
7320,202210145009,2022-11-02,500.79,AE,505.4400484457005
7321,202210145010,2022-11-02,500.79,AE,505.4400484457005
7322,202210145011,2022-11-02,500.79,AE,505.4400484457005
7323,202210145012,2022-11-02,500.79,AE,505.4400484457005
7324,202210145013,2022-11-02,500.79,AE,505.4400484457005
7325,202210145027,2022-11-02,500.79,AE,505.4400484457005
7326,202210145028,2022-11-02,500.79,AE,505.4400484457005
7327,202210145029,2022-11-02,500.79,AE,505.4400484457005
7328,202210145030,2022-11-02,500.79,AE,505.4400484457005
7329,202210145031,2022-11-02,500.79,AE,505.4400484457005
7330,202210145032,2022-11-02,500.79,AE,505.4400484457005
7331,202210145033,2022-11-02,500.79,AE,505.4400484457005
7332,202210145034,2022-11-02,500.79,AE,505.4400484457005
7333,202210145035,2022-11-02,500.79,AE,505.4400484457005
7334,202210145036,2022-11-02,500.79,AE,505.4400484457005
7335,202210145037,2022-11-02,500.79,AE,505.4400484457005
7336,202210145038,2022-11-02,500.79,AE,505.4400484457005
7337,202210145039,2022-11-02,500.79,AE,505.4400484457005
7338,202210145040,2022-11-02,500.79,AE,505.4400484457005
7339,202210145041,2022-11-02,500.79,AE,505.4400484457005
7340,202210195007,2022-11-02,500.79,AE,505.4400484457005
7341,202210195008,2022-11-02,500.79,AE,505.4400484457005
7342,202210195009,2022-11-02,500.79,AE,505.4400484457005
7343,202210195010,2022-11-02,500.79,AE,505.4400484457005
7344,202210195011,2022-11-02,500.79,AE,505.4400484457005
7345,202210195012,2022-11-02,500.79,AE,505.4400484457005
7346,202210195013,2022-11-02,500.79,AE,505.4400484457005
7347,202210195014,2022-11-02,500.79,AE,505.4400484457005
7348,202210195015,2022-11-02,500.79,AE,505.4400484457005
7349,202210195016,2022-11-02,500.79,AE,505.4400484457005
7350,202210195017,2022-11-02,500.79,AE,505.4400484457005
7351,202210195018,2022-11-02,500.79,AE,505.4400484457005
7352,202210195019,2022-11-02,500.79,AE,505.4400484457005
7353,202210195020,2022-11-02,500.79,AE,505.4400484457005
7354,202210195021,2022-11-02,500.79,AE,505.4400484457005
7355,202210195037,2022-11-02,500.79,AE,505.4400484457005
7356,202210195038,2022-11-02,500.79,AE,505.4400484457005
7357,202210195039,2022-11-02,500.79,AE,505.4400484457005
7358,202210195040,2022-11-02,500.79,AE,505.4400484457005
7359,202210195041,2022-11-02,500.79,AE,505.4400484457005
7360,202210195042,2022-11-02,500.79,AE,505.4400484457005
7361,202210195043,2022-11-02,500.79,AE,505.4400484457005
7362,202210195044,2022-11-02,500.79,AE,505.4400484457005
7363,202210195045,2022-11-02,500.79,AE,505.4400484457005
7364,202210195046,2022-11-02,500.79,AE,505.4400484457005
7365,202210195047,2022-11-02,500.79,AE,505.4400484457005
7366,202210195048,2022-11-02,500.79,AE,505.4400484457005
7367,202210195049,2022-11-02,500.79,AE,505.4400484457005
7368,202210195050,2022-11-02,500.79,AE,505.4400484457005
7369,202210195051,2022-11-02,500.79,AE,505.4400484457005
7370,202210195052,2022-11-02,500.79,AE,505.4400484457005
7371,202210195053,2022-11-02,500.79,AE,505.4400484457005
7372,202210195054,2022-11-02,500.79,AE,505.4400484457005
7373,202210195055,2022-11-02,500.79,AE,505.4400484457005
7374,202210195056,2022-11-02,500.79,AE,505.4400484457005
7375,E221806123,2022-11-02,1004.0,DE,1004.0
7376,E221806154,2022-11-02,1004.0,DE,1004.0
7377,E221906460,2022-11-02,557.23,RO,557.23
7378,CI5021757994,2022-11-03,144.43,NL,144.43
7379,CI5021757478,2022-11-03,144.43,NL,144.43
7380,CI5021757495,2022-11-03,144.43,NL,144.43
7381,CI5021757496,2022-11-03,144.43,NL,144.43
7382,CI5021757993,2022-11-03,144.43,NL,144.43
7383,CI5021758206,2022-11-03,144.43,NL,144.43
7384,CI5021758210,2022-11-03,144.43,NL,144.43
7385,CI5021758214,2022-11-03,144.43,NL,144.43
7386,CI5021758215,2022-11-03,144.43,NL,144.43
7387,CI5121758990,2022-11-03,144.43,NL,144.43
7388,CI5121758991,2022-11-03,144.43,NL,144.43
7389,CI5121758993,2022-11-03,144.43,NL,144.43
7390,CI5121758996,2022-11-03,144.43,NL,144.43
7391,CI5121758997,2022-11-03,144.43,NL,144.43
7392,CI3922005550,2022-11-03,144.43,NL,144.43
7393,CI3922005559,2022-11-03,144.43,NL,144.43
7394,CI3922005600,2022-11-03,144.43,NL,144.43
7395,CI3922005602,2022-11-03,144.43,NL,144.43
7396,CI3922005603,2022-11-03,144.43,NL,144.43
7397,CI3922005605,2022-11-03,144.43,NL,144.43
7398,CI3922005606,2022-11-03,144.43,NL,144.43
7399,CI3922005607,2022-11-03,144.43,NL,144.43
7400,CI3922005608,2022-11-03,144.43,NL,144.43
7401,CI3922005656,2022-11-03,144.43,NL,144.43
7402,CI3922005645,2022-11-03,144.43,NL,144.43
7403,CI3922005646,2022-11-03,144.43,NL,144.43
7404,CI3922005655,2022-11-03,144.43,NL,144.43
7405,CI5021758017,2022-11-03,144.43,NL,144.43
7406,CI5021758018,2022-11-03,144.43,NL,144.43
7407,CI5021758021,2022-11-03,144.43,NL,144.43
7408,CI5021758022,2022-11-03,144.43,NL,144.43
7409,CI5021758023,2022-11-03,144.43,NL,144.43
7410,CI5021758024,2022-11-03,144.43,NL,144.43
7411,CI5021757521,2022-11-03,144.43,NL,144.43
7412,CI5021757536,2022-11-03,144.43,NL,144.43
7413,CI5021757540,2022-11-03,144.43,NL,144.43
7414,CI5021757541,2022-11-03,144.43,NL,144.43
7415,CI5021757545,2022-11-03,144.43,NL,144.43
7416,CI5021757546,2022-11-03,144.43,NL,144.43
7417,CI5021757547,2022-11-03,144.43,NL,144.43
7418,CI5021757548,2022-11-03,144.43,NL,144.43
7419,CI3922005554,2022-11-03,144.43,NL,144.43
7420,CI3922005555,2022-11-03,144.43,NL,144.43
7421,CI3922005556,2022-11-03,144.43,NL,144.43
7422,CI3922005557,2022-11-03,144.43,NL,144.43
7423,CI3922005558,2022-11-03,144.43,NL,144.43
7424,CI3922005561,2022-11-03,144.43,NL,144.43
7425,CI3922005562,2022-11-03,144.43,NL,144.43
7426,CI5021757489,2022-11-03,144.43,NL,144.43
7427,CI5021757490,2022-11-03,144.43,NL,144.43
7428,CI5021757497,2022-11-03,144.43,NL,144.43
7429,CI5021757498,2022-11-03,144.43,NL,144.43
7430,CI5021757499,2022-11-03,144.43,NL,144.43
7431,CI5021757981,2022-11-03,144.43,NL,144.43
7432,CI5021757982,2022-11-03,144.43,NL,144.43
7433,CI5021757986,2022-11-03,144.43,NL,144.43
7434,CI5021757987,2022-11-03,144.43,NL,144.43
7435,CI3922005548,2022-11-03,144.43,NL,144.43
7436,CI3922005630,2022-11-03,144.43,NL,144.43
7437,CI3922005632,2022-11-03,144.43,NL,144.43
7438,CI3922005633,2022-11-03,144.43,NL,144.43
7439,CI3922005634,2022-11-03,144.43,NL,144.43
7440,CI3922005635,2022-11-03,144.43,NL,144.43
7441,CI3922005637,2022-11-03,144.43,NL,144.43
7442,CI3922005638,2022-11-03,144.43,NL,144.43
7443,CI3922005640,2022-11-03,144.43,NL,144.43
7444,CI3922005641,2022-11-03,144.43,NL,144.43
7445,CI3922005642,2022-11-03,144.43,NL,144.43
7446,CI3922005643,2022-11-03,144.43,NL,144.43
7447,CI3922005644,2022-11-03,144.43,NL,144.43
7448,CI3922005647,2022-11-03,144.43,NL,144.43
7449,CI3922005648,2022-11-03,144.43,NL,144.43
7450,CI3922005649,2022-11-03,144.43,NL,144.43
7451,CI3922005650,2022-11-03,144.43,NL,144.43
7452,CI3922005651,2022-11-03,144.43,NL,144.43
7453,CI3922005652,2022-11-03,144.43,NL,144.43
7454,CI3922005653,2022-11-03,144.43,NL,144.43
7455,CI3922005654,2022-11-03,144.43,NL,144.43
7456,CI3922005657,2022-11-03,144.43,NL,144.43
7457,CI3922005474,2022-11-03,144.43,NL,144.43
7458,CI3922005475,2022-11-03,144.43,NL,144.43
7459,CI3922005584,2022-11-03,144.43,NL,144.43
7460,CI3922005585,2022-11-03,144.43,NL,144.43
7461,CI3922005586,2022-11-03,144.43,NL,144.43
7462,CI3922005587,2022-11-03,144.43,NL,144.43
7463,CI3922005588,2022-11-03,144.43,NL,144.43
7464,CI3922005589,2022-11-03,144.43,NL,144.43
7465,CI3922005590,2022-11-03,144.43,NL,144.43
7466,CI3922005591,2022-11-03,144.43,NL,144.43
7467,CI3922005592,2022-11-03,144.43,NL,144.43
7468,CI3922005593,2022-11-03,144.43,NL,144.43
7469,CI3922005455,2022-11-03,144.43,NL,144.43
7470,CI3922005456,2022-11-03,144.43,NL,144.43
7471,CI3922005457,2022-11-03,144.43,NL,144.43
7472,CI3922005458,2022-11-03,144.43,NL,144.43
7473,CI3922005459,2022-11-03,144.43,NL,144.43
7474,CI3922005460,2022-11-03,144.43,NL,144.43
7475,CI3922005461,2022-11-03,144.43,NL,144.43
7476,CI3922005462,2022-11-03,144.43,NL,144.43
7477,E221906410,2022-11-03,537.49,IT,537.49
7478,E221906454,2022-11-03,537.49,IT,537.49
7479,CI5121759000,2022-11-03,144.43,NL,144.43
7480,CI5121758994,2022-11-03,144.43,NL,144.43
7481,CI5121758995,2022-11-03,144.43,NL,144.43
7482,CI5121758998,2022-11-03,144.43,NL,144.43
7483,CI5121758999,2022-11-03,144.43,NL,144.43
7484,CI5121759013,2022-11-03,144.43,NL,144.43
7485,CI5121759014,2022-11-03,144.43,NL,144.43
7486,CI5121759017,2022-11-03,144.43,NL,144.43
7487,CI5321776039,2022-11-03,144.43,NL,144.43
7488,CI5321776040,2022-11-03,144.43,NL,144.43
7489,CI5321776047,2022-11-03,144.43,NL,144.43
7490,CI5321776048,2022-11-03,144.43,NL,144.43
7491,CI5321776049,2022-11-03,144.43,NL,144.43
7492,CI5321776061,2022-11-03,144.43,NL,144.43
7493,CI5321776062,2022-11-03,144.43,NL,144.43
7494,CI5321776068,2022-11-03,144.43,NL,144.43
7495,CI5321776073,2022-11-03,144.43,NL,144.43
7496,CI5321776069,2022-11-03,144.43,NL,144.43
7497,CI5321776070,2022-11-03,144.43,NL,144.43
7498,CI5321776072,2022-11-03,144.43,NL,144.43
7499,CI3922005494,2022-11-03,144.43,NL,144.43
7500,CI3922005495,2022-11-03,144.43,NL,144.43
7501,CI3922005496,2022-11-03,144.43,NL,144.43
7502,CI3922005503,2022-11-03,144.43,NL,144.43
7503,CI3922005504,2022-11-03,144.43,NL,144.43
7504,CI3922005505,2022-11-03,144.43,NL,144.43
7505,CI3922005510,2022-11-03,144.43,NL,144.43
7506,CI3922005512,2022-11-03,144.43,NL,144.43
7507,CI3922005513,2022-11-03,144.43,NL,144.43
7508,CI3922005639,2022-11-03,144.43,NL,144.43
7509,CI5121759003,2022-11-03,144.43,NL,144.43
7510,CI5121759005,2022-11-03,144.43,NL,144.43
7511,CI5121759007,2022-11-03,144.43,NL,144.43
7512,CI5121759008,2022-11-03,144.43,NL,144.43
7513,CI3722997416,2022-11-03,281.16,BR,281.16
7514,CI3722997333,2022-11-03,281.16,BR,281.16
7515,CI3722997334,2022-11-03,281.16,BR,281.16
7516,CI3722997335,2022-11-03,281.16,BR,281.16
7517,CI3722997417,2022-11-03,281.16,BR,281.16
7518,CI3722997418,2022-11-03,281.16,BR,281.16
7519,CI3722997419,2022-11-03,281.16,BR,281.16
7520,CI3722997421,2022-11-03,281.16,BR,281.16
7521,CI3722997422,2022-11-03,281.16,BR,281.16
7522,CI3722997423,2022-11-03,281.16,BR,281.16
7523,CI3722997424,2022-11-03,281.16,BR,281.16
7524,CI3722997425,2022-11-03,281.16,BR,281.16
7525,CI3722997426,2022-11-03,281.16,BR,281.16
7526,CI3822000767,2022-11-03,281.16,BR,281.16
7527,CI3822000776,2022-11-03,281.16,BR,281.16
7528,CI3722997369,2022-11-03,281.16,BR,281.16
7529,CI3722997361,2022-11-03,281.16,BR,281.16
7530,CI3722997362,2022-11-03,281.16,BR,281.16
7531,CI3722997363,2022-11-03,281.16,BR,281.16
7532,CI3722997364,2022-11-03,281.16,BR,281.16
7533,CI3722997365,2022-11-03,281.16,BR,281.16
7534,CI3722997366,2022-11-03,281.16,BR,281.16
7535,CI3722997370,2022-11-03,281.16,BR,281.16
7536,CI3722997371,2022-11-03,281.16,BR,281.16
7537,CI3722997372,2022-11-03,281.16,BR,281.16
7538,CI3722997375,2022-11-03,281.16,BR,281.16
7539,CI3722997376,2022-11-03,281.16,BR,281.16
7540,CI3722997377,2022-11-03,281.16,BR,281.16
7541,CI3722997378,2022-11-03,281.16,BR,281.16
7542,CI3722997379,2022-11-03,281.16,BR,281.16
7543,CI3722997380,2022-11-03,281.16,BR,281.16
7544,CI3722997381,2022-11-03,281.16,BR,281.16
7545,CI3722997382,2022-11-03,281.16,BR,281.16
7546,CI3722997383,2022-11-03,281.16,BR,281.16
7547,CI3722997384,2022-11-03,281.16,BR,281.16
7548,CI3922003330,2022-11-03,281.16,BR,281.16
7549,CI3922003349,2022-11-03,281.16,BR,281.16
7550,CI3922003350,2022-11-03,281.16,BR,281.16
7551,CI3922003357,2022-11-03,281.16,BR,281.16
7552,CI3922003572,2022-11-03,281.16,BR,281.16
7553,CI3922003578,2022-11-03,281.16,BR,281.16
7554,CI3922003580,2022-11-03,281.16,BR,281.16
7555,CI3922003596,2022-11-03,281.16,BR,281.16
7556,CI3922003581,2022-11-03,281.16,BR,281.16
7557,CI3922003584,2022-11-03,281.16,BR,281.16
7558,CI3922003589,2022-11-03,281.16,BR,281.16
